Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories
Sushi Lab,"['132 W 47th St', 'New York, NY 10036']",New York,4.5,317,"{'latitude': 40.758417, 'longitude': -73.983301}",,dOxHYQmBR14Fa2C1X8oMMQ,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]"
Massawa,"['1239 Amsterdam Ave', 'New York, NY 10027']",New York,4.0,300,"{'latitude': 40.8099, 'longitude': -73.95856}",2.0,C2E1E0o-ssSrf_dokwxTXg,"[{'alias': 'ethiopian', 'title': 'Ethiopian'}, {'alias': 'eritrean', 'title': 'Eritrean'}, {'alias': 'vegan', 'title': 'Vegan'}]"
Bia,"['67 S 6th St', 'Brooklyn, NY 11211']",Brooklyn,3.5,205,"{'latitude': 40.7113004, 'longitude': -73.965945}",2.0,7Q9qE3nxgJaUjrF8Iy_34Q,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]"
Persepolis,"['1407 2nd Ave', 'New York, NY 10021']",New York,4.0,459,"{'latitude': 40.76984, 'longitude': -73.958015}",2.0,Ey45ZiAN1TSVmvfM6DVZqA,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'persian', 'title': 'Persian/Iranian'}, {'alias': 'salad', 'title': 'Salad'}]"
Joe's Shanghai,"['46 Bowery St', 'New York, NY 10013']",New York,4.0,6257,"{'latitude': 40.7156608, 'longitude': -73.9967012}",2.0,0CjK3esfpFcxIopebzjFxA,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'noodles', 'title': 'Noodles'}]"
Zen Ramen & Sushi,"['150 W 36th street', 'New York, NY 10018']",New York,4.5,1805,"{'latitude': 40.75177475474212, 'longitude': -73.98897630211589}",2.0,mESab-FqL5QqSVsnX72asQ,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'salad', 'title': 'Salad'}]"
BONMi,"['119 E 23rd St', 'New York, NY 10010']",New York,3.5,108,"{'latitude': 40.73995, 'longitude': -73.98538}",2.0,HkTeodZ690Lkukhui4INlA,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
Vanessa's Dumpling House,"['70 Pine St', 'City Acres Market', 'New York, NY 10005']",New York,3.0,25,"{'latitude': 40.706505, 'longitude': -74.007773}",,l1JScxc5eWUYFmFl6sODgg,"[{'alias': 'chinese', 'title': 'Chinese'}]"
by CHLOE. - Seaport District,"['181 Front St', 'New York, NY 10038']",New York,4.0,130,"{'latitude': 40.70652773344926, 'longitude': -74.0041342}",2.0,CDH1-WthtUziNm017IYo1A,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]"
Banhmigos,"['4018 Hylan Blvd', 'Staten Island, NY 10308']",Staten Island,4.5,55,"{'latitude': 40.54152, 'longitude': -74.14622}",,diOj0F4AZuiqzNTu-z3hOQ,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]"
