Name,Address,City,Rating,Review Count,Coordinates,Price,Id,Categories
The Massage Chick,"['10524 W Pico Blvd', 'Ste 216', 'Los Angeles, CA 90064']",Los Angeles,3.5,6,"{'latitude': 34.0450598636675, 'longitude': -118.4192061065}",,hT6MAyH-ALj_dfgfhMu03g,"[{'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
Body Temple Therapy,"['Wilshire Blvd & Western Ave', 'Los Angeles, CA 90005']",Los Angeles,5.0,5,"{'latitude': 34.06168, 'longitude': -118.30908}",2.0,tz4eyHufwI4eJQV686Vhwg,"[{'alias': 'massage', 'title': 'Massage'}]"
Motykie Plastic Surgery,"['9201 W Sunset Blvd', 'GF-1', 'West Hollywood, CA 90069']",West Hollywood,3.5,77,"{'latitude': 34.090881, 'longitude': -118.392516}",2.0,5WTjHZcKYzzwd8xyWRbYdg,"[{'alias': 'medicalspa', 'title': 'Medical Spas'}, {'alias': 'plasticsurgeons', 'title': 'Plastic Surgeons'}, {'alias': 'bodycontouring', 'title': 'Body Contouring'}]"
Sunset Plaza Salon,"['8600 Sunset Blvd', 'West Hollywood, CA 90069']",West Hollywood,5.0,17,"{'latitude': 34.092302, 'longitude': -118.379071}",,uoeZY7DwfzI4u8ieqtwwUw,"[{'alias': 'hair', 'title': 'Hair Salons'}]"
Intuitive space,"['Los Angeles, CA 90034']",Los Angeles,5.0,35,"{'latitude': 34.0292739868164, 'longitude': -118.40601348877}",,TMJ3_n--vuIplNOFdcJtCQ,"[{'alias': 'reiki', 'title': 'Reiki'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
Jin's Massage,"['13796 Foothill Blvd', 'Ste 101', 'Los Angeles, CA 91342']",Los Angeles,4.5,48,"{'latitude': 34.30978711551011, 'longitude': -118.4336348}",,tfRTpyXzZqVOqi2lSRqczA,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'reflexology', 'title': 'Reflexology'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
Johnathan Shay Chiropractic & Rehabilitation,"['Burbank, CA 91501']",Burbank,5.0,6,"{'latitude': 34.18805, 'longitude': -118.30115}",,RGd_VNLOIxOrBcFLz2OYtQ,"[{'alias': 'chiropractors', 'title': 'Chiropractors'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
Start Life Chiropractic,"['1100 E Broadway', 'Ste 203', 'Glendale, CA 91205']",Glendale,5.0,49,"{'latitude': 34.1461124, 'longitude': -118.2415377}",,GOn5ebnoSWs_-KrBJKhqMw,"[{'alias': 'chiropractors', 'title': 'Chiropractors'}, {'alias': 'acupuncture', 'title': 'Acupuncture'}, {'alias': 'massage', 'title': 'Massage'}]"
"Tia Hem, LAc - The Ananda Acupuncture & Wellness Center","['2120 Huntington Dr', 'Ste A', 'South Pasadena, CA 91030']",South Pasadena,5.0,6,"{'latitude': 34.1061795, 'longitude': -118.13631}",,Y_KLg-cBlMiGjlk8idNgAg,"[{'alias': 'acupuncture', 'title': 'Acupuncture'}, {'alias': 'tcm', 'title': 'Traditional Chinese Medicine'}, {'alias': 'internalmed', 'title': 'Internal Medicine'}]"
Mr and Ms Day Spa,"['1847 Ximeno Ave', 'Long Beach, CA 90815']",Long Beach,4.0,172,"{'latitude': 33.790567, 'longitude': -118.140404}",2.0,dVVz6N5Xz-sI8RnHpqSVhw,"[{'alias': 'massage', 'title': 'Massage'}, {'alias': 'spas', 'title': 'Day Spas'}, {'alias': 'massage_therapy', 'title': 'Massage Therapy'}]"
