Name,Address,City,Rating,Review Count,Coordinates,Price
"Gotham Sound & Communications, Inc","['35-10 36th Ave', 'Second Fl', 'Long Island City, NY 11106']",Long Island City,4.0,4,"{'latitude': 40.7548453, 'longitude': -73.9264109}",
El Parador Cafe,"['325 E 34th St', 'New York, NY 10016']",New York,4.0,436,"{'latitude': 40.7444599, 'longitude': -73.97472}",2.0
Gerald Schoenfeld Theatre,"['236 W 45th St', 'New York, NY 10036']",New York,3.5,79,"{'latitude': 40.75865, 'longitude': -73.98745}",
Hillstone Restaurant,"['888 3rd Ave', 'New York, NY 10022']",New York,4.0,1113,"{'latitude': 40.758352, 'longitude': -73.969112}",3.0
Chicago The Musical,"['219 W 49th St', 'New York, NY 10019']",New York,3.0,280,"{'latitude': 40.76114, 'longitude': -73.98506}",
Lilly's Craft and Kitchen,"['675 9th Ave', 'New York, NY 10036']",New York,4.0,1048,"{'latitude': 40.76138, 'longitude': -73.99071}",2.0
Universal Light & Sound Rentals,"['280 Madison Ave', 'Ste 912', 'New York, NY 10016']",New York,5.0,53,"{'latitude': 40.75144, 'longitude': -73.9804599}",
ET Studio Productions,"['630 Sharrotts Rd', 'Ste 2', 'Staten Island, NY 10309']",Staten Island,5.0,2,"{'latitude': 40.53834, 'longitude': -74.23836}",2.0
Queens Theatre,"['14 United Nations Ave S', 'Flushing Meadows Corona Park', 'Corona, NY 11368']",Corona,4.5,57,"{'latitude': 40.7442251027724, 'longitude': -73.8453662395477}",2.0
Analogue,"['19 W 8th St', 'New York, NY 10011']",New York,4.0,265,"{'latitude': 40.732688, 'longitude': -73.997467}",3.0
Fitzgerald Jewelry,"['243 Grand St', 'Brooklyn, NY 11211']",Brooklyn,4.5,35,"{'latitude': 40.713688, 'longitude': -73.9588428}",2.0
Imperial Theatre,"['249 W 45th St', 'New York, NY 10036']",New York,3.5,124,"{'latitude': 40.7591572380202, 'longitude': -73.9877810260963}",
Wolfgang's Steakhouse,"['4 Park Ave', 'New York, NY 10016']",New York,4.0,978,"{'latitude': 40.7466818653462, 'longitude': -73.9820571484794}",4.0
Vineyard Theatre and Workshop Center,"['108 E 15th St', 'New York, NY 10003']",New York,4.5,12,"{'latitude': 40.7348915, 'longitude': -73.9891986}",
Metropolitan Pavilion,"['125 W 18th St', 'New York, NY 10011']",New York,4.0,98,"{'latitude': 40.740167, 'longitude': -73.995801}",
Jajaja Plantas Mexicana,"['162 E Broadway', 'New York, NY 10002']",New York,4.5,974,"{'latitude': 40.7141530317142, 'longitude': -73.9904247969389}",2.0
Hunt & Fish Club,"['125 W 44th St', 'New York, NY 10036']",New York,4.0,555,"{'latitude': 40.75673, 'longitude': -73.9843}",4.0
Buenos Aires,"['513 E 6th St', 'New York, NY 10009']",New York,4.0,555,"{'latitude': 40.7253150939941, 'longitude': -73.983039855957}",3.0
The Cecil Steakhouse,"['210 W 118th St', 'New York, NY 10026']",New York,3.5,161,"{'latitude': 40.8048153132292, 'longitude': -73.9523577197469}",3.0
Mekelburg's,"['293 Grand Ave', 'Brooklyn, NY 11238']",Brooklyn,4.0,283,"{'latitude': 40.687542, 'longitude': -73.962334}",2.0
BAM Harvey Theatre,"['651 Fulton St', 'Brooklyn, NY 11217']",Brooklyn,3.5,71,"{'latitude': 40.68829, 'longitude': -73.979}",
Judaica Classics by Doina,"['1248 Lexington Ave', 'New York, NY 10028']",New York,5.0,4,"{'latitude': 40.7784199, 'longitude': -73.9565499}",2.0
Pier 17,"['89 S St', 'New York, NY 10038']",New York,4.0,147,"{'latitude': 40.705466, 'longitude': -74.001579}",2.0
Sweet Chick,"['164 Bedford Ave', 'Brooklyn, NY 11211']",Brooklyn,4.0,2030,"{'latitude': 40.718371, 'longitude': -73.95733}",2.0
Blend on the Water,"['45-40 Center Blvd', 'Long Island City, NY 11109']",Long Island City,4.0,3273,"{'latitude': 40.748216, 'longitude': -73.956973}",2.0
SaveMor Digital Printing,"['87 3rd Ave', 'Brooklyn, NY 11217']",Brooklyn,4.5,17,"{'latitude': 40.6836205, 'longitude': -73.9816971}",
The HighLife Productions,"['211 E 51st St', 'Ste 3A', 'New York, NY 10022']",New York,5.0,10,"{'latitude': 40.75636, 'longitude': -73.96952}",
Greenwich House Pottery,"['16 Jones St', 'New York, NY 10014']",New York,3.0,10,"{'latitude': 40.73181, 'longitude': -74.00236}",3.0
F & J Pine Restaurant,"['1913 Bronxdale Ave', 'Bronx, NY 10462']",Bronx,3.5,558,"{'latitude': 40.848685, 'longitude': -73.862069}",2.0
Midtown Loft & Terrace,"['267 5th Ave', 'Ste 100', 'New York, NY 10016']",New York,4.5,37,"{'latitude': 40.74537, 'longitude': -73.98659}",
La Villa,"['261 5th Ave', 'Brooklyn, NY 11215']",Brooklyn,4.0,531,"{'latitude': 40.6743319055498, 'longitude': -73.9816949398812}",2.0
The River Café,"['1 Water St', 'Brooklyn, NY 11201']",Brooklyn,4.0,1133,"{'latitude': 40.70318, 'longitude': -73.9946499}",4.0
The River Café,"['1 Water St', 'Brooklyn, NY 11201']",Brooklyn,4.0,1133,"{'latitude': 40.70318, 'longitude': -73.9946499}",4.0
Cecconi's Dumbo,"['55 Water St', 'Brooklyn, NY 11201']",Brooklyn,3.5,744,"{'latitude': 40.7033063330116, 'longitude': -73.9916549604523}",3.0
Queens International Night Market,"['47-01 111th St', 'New York Hall Of Science', 'Corona, NY 11368']",Corona,4.0,322,"{'latitude': 40.747311, 'longitude': -73.8531885}",1.0
Opera House Hotel,"['436 E 149th St', 'Bronx, NY 10455']",Bronx,4.0,90,"{'latitude': 40.815111, 'longitude': -73.915468}",1.0
The Grey Dog - Nolita,"['244 Mulberry St', 'New York, NY 10012']",New York,4.0,604,"{'latitude': 40.7229699, 'longitude': -73.99576}",2.0
Vestry,"['246 Spring St', 'New York, NY 10013']",New York,5.0,12,"{'latitude': 40.725693, 'longitude': -74.005516}",
Loring Place,"['21 W 8th St', 'New York, NY 10011']",New York,4.5,426,"{'latitude': 40.7329940795898, 'longitude': -73.9975357055664}",3.0
Kent Ale House,"['51 Kent Ave', 'Brooklyn, NY 11249']",Brooklyn,4.0,179,"{'latitude': 40.7223281860352, 'longitude': -73.9592514038086}",2.0
Da Gennaro,"['129 Mulberry St', 'New York, NY 10013']",New York,4.0,1037,"{'latitude': 40.71832, 'longitude': -73.99794}",2.0
Faicco's Italian Specialties,"['260 Bleecker St', 'New York, NY 10014']",New York,4.5,544,"{'latitude': 40.73113, 'longitude': -74.00306}",2.0
W New York - Union Square,"['201 Park Ave S', 'New York, NY 10003']",New York,3.5,282,"{'latitude': 40.73665, 'longitude': -73.98869}",3.0
EN Japanese Brasserie,"['435 Hudson St', 'New York, NY 10014']",New York,4.0,1258,"{'latitude': 40.7306, 'longitude': -74.00698}",3.0
Paul Evans Catering,"['20 W 20th St', 'Fl 2', 'New York, NY 10011']",New York,5.0,3,"{'latitude': 40.743207, 'longitude': -73.99084}",
La Pecora Bianca,"['950 2nd Ave', 'New York, NY 10022']",New York,3.5,247,"{'latitude': 40.75495, 'longitude': -73.9682718}",2.0
John Brady - Keller Williams Realty,"['32-55 Francis Lewis Blvd', 'Fl 2', 'Queens, NY 11358']",Queens,5.0,4,"{'latitude': 40.767935, 'longitude': -73.790254}",
Yankee Stadium,"['1 E 161st St', 'Bronx, NY 10451']",Bronx,4.0,1362,"{'latitude': 40.829659, 'longitude': -73.926173}",
Kinky Boots,"['302 W 45th St', 'The Al Hirschfeld Theatre', 'New York, NY 10036']",New York,4.5,351,"{'latitude': 40.75943, 'longitude': -73.9892799}",
Ain't Too Proud - The Life and Times of The Temptations,"['249 W 45th St', 'New York, NY 10036']",New York,5.0,27,"{'latitude': 40.75886, 'longitude': -73.98741}",
Panineria Italiana,"['9 East 8th St', 'New York, NY 10003']",New York,4.0,214,"{'latitude': 40.7320953, 'longitude': -73.9956741}",2.0
3LD Art & Technology Center,"['80 Greenwich St', 'New York, NY 11217']",New York,3.5,9,"{'latitude': 40.707522, 'longitude': -74.013984}",
Jack's Wife Freda,"['224 Lafayette St', 'New York, NY 10012']",New York,4.0,1935,"{'latitude': 40.72213, 'longitude': -73.99756}",2.0
West Wine Bar,"['67 West St', 'Brooklyn, NY 11222']",Brooklyn,4.5,42,"{'latitude': 40.7288678069569, 'longitude': -73.9592349202377}",3.0
BPM Events,"['Queens, NY 11385']",Queens,5.0,13,"{'latitude': 40.70374, 'longitude': -73.9065}",
A Streetcar Named Desire,"['235 W 44th St', 'New York, NY 10036']",New York,4.5,7,"{'latitude': 40.7582588, 'longitude': -73.9876099}",
Japan Society,"['333 E 47th St', 'New York, NY 10017']",New York,4.5,69,"{'latitude': 40.752451796014, 'longitude': -73.968356064888}",
Olmsted,"['659 Vanderbilt Ave', 'Brooklyn, NY 11238']",Brooklyn,4.0,404,"{'latitude': 40.67713, 'longitude': -73.96869}",3.0
The Makeup Academy NYC by Nina Mua,"['545 8th Ave', 'Ste 1015', 'New York, NY 10018']",New York,4.5,42,"{'latitude': 40.7544987, 'longitude': -73.9921888}",
GupShup,"['115 E18th St', 'New York, NY 10003']",New York,4.0,326,"{'latitude': 40.7368323318866, 'longitude': -73.9877132715179}",3.0
Flora,"['1021 8th Ave', 'Brooklyn, NY 11215']",Brooklyn,4.5,72,"{'latitude': 40.66452, 'longitude': -73.97989}",2.0
Sanctuary Hotel New York,"['132 W 47th St', 'New York, NY 10036']",New York,4.0,167,"{'latitude': 40.75837, 'longitude': -73.9832957}",3.0
Evgenia Ribinik Studios,"['68 34th St', 'Brooklyn, NY 11232']",Brooklyn,5.0,29,"{'latitude': 40.6571726, 'longitude': -74.006532}",
Texas de Brazil,"['1 Ridge Hill Blvd', 'Yonkers, NY 10710']",Yonkers,4.0,477,"{'latitude': 40.9634549, 'longitude': -73.8556255}",3.0
Traif,"['229 S 4th St', 'Brooklyn, NY 11211']",Brooklyn,4.5,1884,"{'latitude': 40.710658, 'longitude': -73.958872}",3.0
Puglia Ristorante,"['189 Hester St', 'New York, NY 10013']",New York,4.0,510,"{'latitude': 40.7181606872639, 'longitude': -73.9976975651144}",2.0
Tomiño Taberna Gallega,"['192 Grand St', 'New York, NY 10013']",New York,4.5,266,"{'latitude': 40.7192978908919, 'longitude': -73.9969160361937}",3.0
Peridance Center,"['126 E 13th St', 'New York, NY 10003']",New York,4.5,85,"{'latitude': 40.7327003479004, 'longitude': -73.9887313842773}",
Kahve,"['403 W 51st St', 'New York, NY 10019']",New York,4.0,79,"{'latitude': 40.7643914, 'longitude': -73.9888097}",1.0
Beetlejuice on Broadway,"['1634 Broadway', 'New York, NY 10019']",New York,4.5,63,"{'latitude': 40.76149, 'longitude': -73.98379}",
Locanut,"['807 9th Ave', 'New York, NY 10019']",New York,4.0,62,"{'latitude': 40.76571, 'longitude': -73.98755}",2.0
Dixon Place,"['161 A Chrystie St', 'New York, NY 10002']",New York,4.0,23,"{'latitude': 40.720609, 'longitude': -73.992819}",1.0
Michael's,"['24 W 55th St', 'New York, NY 10019']",New York,3.5,107,"{'latitude': 40.7620314, 'longitude': -73.9764479}",3.0
Eats,"['1055 Lexington Ave', 'New York, NY 10021']",New York,3.5,441,"{'latitude': 40.7722, 'longitude': -73.96065}",2.0
Konbini NY,"['312 5th Ave', 'New York, NY 10001']",New York,4.0,126,"{'latitude': 40.74701, 'longitude': -73.98583}",2.0
Brewery Recording Studio,"['910 Grand St', 'Brooklyn, NY 11211']",Brooklyn,5.0,6,"{'latitude': 40.7125445, 'longitude': -73.9377845}",
Veniero's,"['342 E 11th St', 'New York, NY 10003']",New York,4.0,2089,"{'latitude': 40.729431, 'longitude': -73.984541}",2.0
Creep City Ninja Bubble Tea,"['265 Graham Ave', 'Store Front', 'Brooklyn, NY 11206']",Brooklyn,4.0,30,"{'latitude': 40.711205, 'longitude': -73.944072}",
The Museum of Modern Art,"['11 West 53rd St', 'New York, NY 10019']",New York,4.5,1994,"{'latitude': 40.761441, 'longitude': -73.977625}",
Nederlander Theatre,"['208 West 41st St', 'New York, NY 10036']",New York,3.5,121,"{'latitude': 40.75558, 'longitude': -73.98817}",
EVEN Hotel New York - Times Square South,"['321 W 35th St', 'New York, NY 10001']",New York,4.5,85,"{'latitude': 40.753487, 'longitude': -73.993881}",2.0
The Palm - Tribeca,"['206 West St', 'Ste 225-226', 'New York, NY 10013']",New York,3.5,296,"{'latitude': 40.7165789, 'longitude': -74.0126991}",3.0
Remsen Graphics,"['52 Court St', 'Brooklyn, NY 11201']",Brooklyn,4.5,34,"{'latitude': 40.6921980305078, 'longitude': -73.9912788312134}",
Kanga's Indoor Playcenter,"['32-15 37th Ave', 'Long Island City, NY 11101']",Long Island City,4.0,58,"{'latitude': 40.754455, 'longitude': -73.929837}",
Mulberry House,"['415 Westfield Ave', 'Westfield, NJ 07090']",Westfield,4.0,170,"{'latitude': 40.648097, 'longitude': -74.348838}",2.0
Tessa,"['349 Amsterdam Ave', 'New York, NY 10024']",New York,4.0,386,"{'latitude': 40.7814059, 'longitude': -73.97918}",3.0
NOMO SOHO,"['9 Crosby St', 'New York, NY 10013']",New York,3.0,232,"{'latitude': 40.719896, 'longitude': -74.000078}",3.0
Naked Dog,"['47 Java St', 'Greenpoint, NY 11222']",Greenpoint,4.5,230,"{'latitude': 40.7312720665479, 'longitude': -73.9593493647979}",2.0
Classic Stage Company,"['136 E 13th St', 'New York, NY 10003']",New York,4.0,26,"{'latitude': 40.7326084, 'longitude': -73.9880854}",
59E59 Theaters,"['59 E 59th St', 'New York, NY 10022']",New York,4.5,39,"{'latitude': 40.763457, 'longitude': -73.9704993}",
New York City Ballet,"['20 Lincoln Ctr', 'David H Koch Theater', 'New York, NY 10023']",New York,4.5,128,"{'latitude': 40.7720593756564, 'longitude': -73.983736038208}",
Parm,"['235 Columbus Ave', 'New York, NY 10023']",New York,3.5,568,"{'latitude': 40.7764333, 'longitude': -73.9794019}",2.0
Longacre Theatre,"['220 W 48th St', 'New York, NY 10036']",New York,4.0,113,"{'latitude': 40.76046, 'longitude': -73.9859}",
L & B Spumoni Gardens,"['2725 86th St', 'Brooklyn, NY 11223']",Brooklyn,4.0,3908,"{'latitude': 40.594715, 'longitude': -73.981316}",1.0
La Pecora Bianca,"['1133 Broadway', 'New York, NY 10010']",New York,4.0,632,"{'latitude': 40.74358, 'longitude': -73.9892}",2.0
Nutcracker Rouge,"['383 Troutman St', 'Brooklyn, NY 11237']",Brooklyn,5.0,13,"{'latitude': 40.7303775300295, 'longitude': -74.0011439099908}",
Salt + Charcoal,"['171 Grand St', 'Brooklyn, NY 11249']",Brooklyn,4.0,532,"{'latitude': 40.71453, 'longitude': -73.9613511}",2.0
Triad Theater,"['158 W 72nd St', 'New York, NY 10023']",New York,4.0,112,"{'latitude': 40.7780303955078, 'longitude': -73.9809875488281}",2.0
Chivito De Oro,"['8402 37th Ave', 'Jackson Heights, NY 11372']",Jackson Heights,4.0,283,"{'latitude': 40.749763, 'longitude': -73.881942}",2.0
Gelso & Grand,"['186 Grand St', 'New York, NY 10013']",New York,4.5,977,"{'latitude': 40.7194089547259, 'longitude': -73.9973777877722}",2.0
The Dumbo Loft,"['155 Water St', 'Brooklyn, NY 11201']",Brooklyn,4.5,49,"{'latitude': 40.703325, 'longitude': -73.9878342}",
Tootsie,"['Marquis Theater', '210 W 46th St', 'New York, NY 10036']",New York,4.5,23,"{'latitude': 40.7587516, 'longitude': -73.9858302}",
Grand Central Terminal,"['89 E 42nd St', 'New York, NY 10017']",New York,4.5,1397,"{'latitude': 40.752793, 'longitude': -73.977165}",
Paesano of Mulberry Street,"['136 Mulberry St', 'New York, NY 10013']",New York,4.0,972,"{'latitude': 40.718554, 'longitude': -73.997447}",2.0
Cooper & Cooper Real Estate,"['620 Eighth Ave', 'Fl 39', 'New York, NY 10018']",New York,5.0,454,"{'latitude': 40.755936, 'longitude': -73.989719}",
Del Frisco's Grille,"['250 Vesey St', 'New York, NY 10080']",New York,3.5,162,"{'latitude': 40.714167, 'longitude': -74.016111}",3.0
WireZ Technology,"['20 N Van Brunt St', 'Ste 8', 'Englewood, NJ 07631']",Englewood,5.0,1,"{'latitude': 40.8950375, 'longitude': -73.9750833}",
TØRST,"['615 Manhattan Ave', 'Brooklyn, NY 11222']",Brooklyn,4.5,402,"{'latitude': 40.7233949, 'longitude': -73.950856}",2.0
Parm,"['248 Mulberry St', 'New York, NY 10012']",New York,3.5,750,"{'latitude': 40.72303, 'longitude': -73.99567}",2.0
Daryl Roth Theatre,"['101 E 15th St', 'New York, NY 10003']",New York,4.0,49,"{'latitude': 40.73533383, 'longitude': -73.9894235}",
Issue Project Room,"['22 Boerum Pl', 'Ground Fl', 'Brooklyn, NY 11201']",Brooklyn,4.5,14,"{'latitude': 40.6908645229398, 'longitude': -73.9897763729095}",1.0
Kyma,"['1446 Old Northern Blvd', 'Roslyn, NY 11576']",Roslyn,4.0,454,"{'latitude': 40.80223, 'longitude': -73.64676}",3.0
The Brewery Bar & Kitchen,"['49-18 30th Ave', 'Woodside, NY 11377']",Woodside,4.5,118,"{'latitude': 40.760256, 'longitude': -73.907328}",2.0
Ars Nova Theater,"['511 W 54th St', 'New York, NY 10019']",New York,4.5,19,"{'latitude': 40.7676620483398, 'longitude': -73.9904937744141}",
Industrious Brooklyn,"['594 Dean St', 'Prospect Heights, NY 11238']",Prospect Heights,5.0,16,"{'latitude': 40.680427, 'longitude': -73.970298}",
House of Dipali,"['393 Jericho Turnpike', 'Ste 100', 'Mineola, NY 11501']",Mineola,4.5,35,"{'latitude': 40.74533, 'longitude': -73.65201}",3.0
Nightlife Productions,"['354 W37th St', 'Fl 3', 'New York, NY 10018']",New York,3.5,3,"{'latitude': 40.75498, 'longitude': -73.99457}",
Michael Kormos Photography,"['1201 Broadway', 'Ste 608', 'New York, NY 10001']",New York,5.0,43,"{'latitude': 40.74587, 'longitude': -73.98879}",
Broadway Up Close Walking Tours,"['New York, NY 10036']",New York,5.0,28,"{'latitude': 40.756100983313, 'longitude': -73.9871932211182}",
The Cellar,"['900 Broadway', 'New York, NY 10003']",New York,4.0,662,"{'latitude': 40.73889, 'longitude': -73.9897}",2.0
Producers Club Theaters & Bar,"['358 W 44th St', 'New York, NY 10036']",New York,4.0,36,"{'latitude': 40.759445, 'longitude': -73.9913623}",
El Gauchito,"['9460 Corona Ave', 'Elmhurst, NY 11373']",Elmhurst,4.0,194,"{'latitude': 40.74193, 'longitude': -73.86802}",2.0
Esme,"['999 Manhattan Ave', 'Brooklyn, NY 11222']",Brooklyn,4.5,343,"{'latitude': 40.7332033928175, 'longitude': -73.9549667724914}",2.0
Theatre for a New Audience,"['262 Ashland Pl', 'New York, NY 11217']",New York,4.0,10,"{'latitude': 40.68741, 'longitude': -73.97846}",
Brooklyn Blend,"['194 Tompkins Ave', 'Brooklyn, NY 11206']",Brooklyn,4.5,329,"{'latitude': 40.6923575699329, 'longitude': -73.9457686990499}",2.0
Cocktails in Motion,"['104 Rivington St', 'New York, NY 10002']",New York,5.0,6,"{'latitude': 40.720146, 'longitude': -73.988007}",
Runner & Stone,"['285 3rd Ave', 'Brooklyn, NY 11215']",Brooklyn,4.0,296,"{'latitude': 40.67721, 'longitude': -73.985919}",2.0
Seasoned Vegan,"['55 Saint Nicholas Ave', 'New York, NY 10026']",New York,4.0,1169,"{'latitude': 40.800664, 'longitude': -73.952757}",2.0
Baker & Co,"['259 Bleecker St', 'New York, NY 10014']",New York,4.0,643,"{'latitude': 40.7313423, 'longitude': -74.0028996}",2.0
Custom House,"['139 Montague St', 'Brooklyn, NY 11201']",Brooklyn,3.0,176,"{'latitude': 40.694862, 'longitude': -73.993713}",2.0
New York Transit Museum,"['Boerum Pl Schermerhorn St', 'Brooklyn, NY 11201']",Brooklyn,4.5,407,"{'latitude': 40.6905279416182, 'longitude': -73.9899399429917}",
The Liberty,"['29 W 35th St', 'New York, NY 10001']",New York,3.5,470,"{'latitude': 40.74984, 'longitude': -73.98556}",2.0
Johnny Wolf Studio,"['37 Greenpoint Ave', 'Ste 415', 'Brooklyn, NY 11222']",Brooklyn,5.0,13,"{'latitude': 40.7299565, 'longitude': -73.9589895}",
BK9,"['62 5th Ave', 'Brooklyn, NY 11217']",Brooklyn,3.5,443,"{'latitude': 40.681179, 'longitude': -73.977388}",2.0
Common Good Harlem,"['2801 Frederick Douglass Blvd', 'New York, NY 10039']",New York,4.5,51,"{'latitude': 40.8253682922259, 'longitude': -73.9402912929654}",1.0
Chavela's,"['736 Franklin Ave', 'Brooklyn, NY 11238']",Brooklyn,4.0,1098,"{'latitude': 40.673484, 'longitude': -73.957267}",2.0
Astoria Bier and Cheese,"['35-11 Ditmars Blvd', 'Astoria, NY 11105']",Astoria,4.5,130,"{'latitude': 40.774768, 'longitude': -73.90831}",2.0
Convivium Osteria,"['68 5th Ave', 'Brooklyn, NY 11217']",Brooklyn,4.0,485,"{'latitude': 40.68105, 'longitude': -73.97748}",3.0
Blueprint,"['196 5th Ave', 'Brooklyn, NY 11217']",Brooklyn,4.5,331,"{'latitude': 40.6769, 'longitude': -73.980411}",2.0
Alexa Drew Photography,"['New York, NY 10009']",New York,5.0,13,"{'latitude': 40.72767, 'longitude': -73.97994}",
Carnegie Hall,"['881 7th Ave', 'New York, NY 10019']",New York,4.5,267,"{'latitude': 40.7651249, 'longitude': -73.9799155945393}",3.0
Madison Square Garden,"['4 Pennsylvania Plz', 'New York, NY 10001']",New York,4.0,1066,"{'latitude': 40.75046014956, 'longitude': -73.9934435427789}",
Theater For the New City,"['155 1st Ave', 'New York, NY 10003']",New York,3.5,21,"{'latitude': 40.7286253, 'longitude': -73.9847522}",
American Ballet Theatre,"['890 Broadway', 'New York, NY 10003']",New York,4.0,23,"{'latitude': 40.73854, 'longitude': -73.9895}",
Daniel,"['60 E 65th St', 'New York, NY 10065']",New York,4.5,1628,"{'latitude': 40.7667736797858, 'longitude': -73.967607}",4.0
The Gazillion Bubble Show,"['340 W 50th St', 'New York, NY 10019']",New York,4.0,100,"{'latitude': 40.7627323, 'longitude': -73.9875318}",
Jessica Elbar Photography,"['315 West 39th St', 'Ste 305', 'New York, NY 10018']",New York,5.0,21,"{'latitude': 40.7559406, 'longitude': -73.9920706}",
Michael Patlazhan,"['New York, NY 10022']",New York,5.0,41,"{'latitude': 40.7591133117676, 'longitude': -73.9682998657227}",
Lilia,"['567 Union Ave', 'Brooklyn, NY 11211']",Brooklyn,4.0,847,"{'latitude': 40.71757, 'longitude': -73.95236}",3.0
Irondale Center,"['85 S Oxford St', 'Brooklyn, NY 11217']",Brooklyn,4.0,17,"{'latitude': 40.68671, 'longitude': -73.97322}",
Puffs,"['340 W 50th St', 'New World Stages - Stage 5', 'New York, NY 10019']",New York,4.0,36,"{'latitude': 40.7628267, 'longitude': -73.987646}",
Cookshop,"['156 10th Ave', 'New York, NY 10011']",New York,4.0,2125,"{'latitude': 40.7454251, 'longitude': -74.0056084}",2.0
Musashi Asian Cuisine,"['495 Grand St', 'Brooklyn, NY 11211']",Brooklyn,4.5,164,"{'latitude': 40.7111358642578, 'longitude': -73.9514236450195}",2.0
Atlantic Theater Company,"['336 W 20th St', 'New York, NY 10011']",New York,4.0,29,"{'latitude': 40.741475, 'longitude': -74.003389}",
Inwood Farm,"['600 W 218th St', 'New York, NY 10034']",New York,4.0,624,"{'latitude': 40.87266, 'longitude': -73.918244}",2.0
Antica Ristorante,"['8 Stone St', 'New York, NY 10004']",New York,4.5,503,"{'latitude': 40.7039355145338, 'longitude': -74.0121731758117}",3.0
McSorleys Old Ale House,"['15 E 7th St', 'New York, NY 10003']",New York,4.5,1777,"{'latitude': 40.72884, 'longitude': -73.98965}",1.0
Petee's Cafe,"['505 Myrtle Ave', 'Brooklyn, NY 11205']",Brooklyn,4.0,101,"{'latitude': 40.693794, 'longitude': -73.964702}",2.0
BLT Steak,"['106 E 57th St', 'New York, NY 10022']",New York,4.0,408,"{'latitude': 40.761162, 'longitude': -73.970335}",4.0
Jeni Breen Tango Academy,"['440 Lafayette St', 'New York, NY 10003']",New York,5.0,14,"{'latitude': 40.72947, 'longitude': -73.992055}",
Silver Rice,"['638 Park Pl', 'Brooklyn, NY 11238']",Brooklyn,4.5,284,"{'latitude': 40.6742123562615, 'longitude': -73.9568891376257}",2.0
Anthony's Professional TV Mounting Service,"['Queens, NY 11385']",Queens,5.0,145,"{'latitude': 40.6616787, 'longitude': -73.8477874}",
Jack's Wife Freda,"['50 Carmine St', 'New York, NY 10014']",New York,4.0,859,"{'latitude': 40.729826, 'longitude': -74.003516}",2.0
WeWork Soho,"['154 Grand St', 'New York, NY 10013']",New York,4.0,13,"{'latitude': 40.720245, 'longitude': -73.998653}",
Serra by Birreria at Eataly Flatiron,"['200 5th Ave', 'Fl 14', 'New York, NY 10010']",New York,3.0,1523,"{'latitude': 40.74197, 'longitude': -73.9895}",2.0
Decoy,"['529 Hudson St', 'New York, NY 10014']",New York,4.0,425,"{'latitude': 40.734196, 'longitude': -74.006519}",3.0
Bar Verde,"['65 2nd Ave', 'New York, NY 10003']",New York,4.5,278,"{'latitude': 40.7260849061034, 'longitude': -73.9897361397743}",2.0
Zola,"['250 Greenwich St', 'New York, NY 10007']",New York,3.0,87,"{'latitude': 40.7134166, 'longitude': -74.0119311}",2.0
Spicy Moon West Village,"['68 W 3rd St', 'New York, NY 10012']",New York,5.0,76,"{'latitude': 40.729318, 'longitude': -73.99832}",2.0
The Shed,"['545 W 30th St', 'New York, NY 10001']",New York,3.5,21,"{'latitude': 40.7532325, 'longitude': -74.0033936}",
The American Academy of Dramatic Arts,"['120 Madison Ave', 'New York, NY 10016']",New York,4.0,11,"{'latitude': 40.74552, 'longitude': -73.98476}",
Hitch King,"['12 Van Buren Ave', 'Floral Park, NY 11001']",Floral Park,5.0,77,"{'latitude': 40.7577859, 'longitude': -73.791975}",
Hi-Collar,"['231 E 9th St', 'New York, NY 10003']",New York,4.0,603,"{'latitude': 40.729564, 'longitude': -73.98786}",2.0
Avant Garden,"['130 E 7th St', 'New York, NY 10009']",New York,4.5,339,"{'latitude': 40.7261499, 'longitude': -73.98402}",3.0
Peaches Shrimp and Crab,"['285 Grand Ave', 'Brooklyn, NY 11238']",Brooklyn,4.0,329,"{'latitude': 40.6879838, 'longitude': -73.9625478}",2.0
Giorgio's of Gramercy,"['27 E 21st St', 'New York, NY 10010']",New York,4.0,750,"{'latitude': 40.7394209879325, 'longitude': -73.9885425567627}",3.0
Trufa Restaurant,"['3431 Broadway', 'New York, NY 10031']",New York,4.0,315,"{'latitude': 40.82315, 'longitude': -73.95318}",2.0
Deity Events,"['368 Atlantic Ave', 'Brooklyn, NY 11217']",Brooklyn,4.5,191,"{'latitude': 40.687202, 'longitude': -73.986221}",
Cozymeal Cooking Classes - New York City,"['136 Madison Ave', 'New York, NY 10016']",New York,5.0,31,"{'latitude': 40.74617, 'longitude': -73.98431}",2.0
Sushumai Asian Fusion,"['112 Stanton St', 'New York, NY 10002']",New York,4.5,200,"{'latitude': 40.7211610690848, 'longitude': -73.9872866123915}",2.0
Home Sweet Harlem,"['1528 Amsterdam Ave', 'New York, NY 10031']",New York,3.5,462,"{'latitude': 40.819415, 'longitude': -73.952256}",2.0
Coney Island Circus Sideshow,"['1208 Surf Ave', 'Brooklyn, NY 11224']",Brooklyn,4.0,100,"{'latitude': 40.57538, 'longitude': -73.97984}",
New York City Opera,"['20 Lincoln Center Plz', 'New York, NY 10023']",New York,4.5,33,"{'latitude': 40.771961874462, 'longitude': -73.9837789535522}",
Kimpton Hotel Eventi,"['851 Avenue Of The Americas', 'New York, NY 10001']",New York,4.0,425,"{'latitude': 40.74703, 'longitude': -73.99003}",3.0
